customerID,TotalCharges,MonthlyCharges,SeniorCitizen,tenure,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
1393-IMKZG,95.85,95.85,0,1,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,0
8069-RHUXK,2545.7,35.7,0,67,0,1,1,0,1,0,2,0,0,2,0,0,2,0,1,0
3398-GCPMU,6448.85,89.55,1,72,0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,0
2908-WGAXL,1468.9,24.95,0,56,0,1,1,1,2,2,1,1,1,1,1,1,2,1,1,0
3378-AJRAO,1013.6,24.85,0,44,1,1,1,1,2,2,1,1,1,1,1,1,1,0,2,0
1013-QCWAM,6690.75,100.8,1,66,0,1,0,1,2,1,0,2,0,0,2,2,0,1,2,0
0866-QLSIR,2088.75,64.4,0,34,0,0,0,1,2,0,2,2,0,2,0,0,1,1,3,1
6050-FFXES,7240.65,105.35,0,69,0,1,0,1,2,1,0,0,2,2,2,2,2,0,0,0
7181-BQYBV,102.45,102.45,0,1,0,1,1,1,2,1,2,0,2,0,2,2,0,1,2,1
0362-RAOQO,830.25,19.65,0,40,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0
9554-DFKIC,1588.7,54.45,0,30,1,1,1,1,2,0,2,0,0,0,0,0,0,1,0,0
5527-ACHSO,829.3,70.5,0,11,0,0,0,1,0,0,0,0,0,2,2,2,0,0,3,0
0829-DDVLK,302.45,20.1,0,15,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0
1399-UBQIU,712.25,69.35,0,11,1,0,0,1,0,0,0,0,2,0,2,2,0,1,2,0
1813-JLKWR,1336.65,19.8,0,64,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,0
0336-PIKEI,5360.75,74.4,1,72,1,1,0,1,0,0,2,2,2,2,2,0,2,0,0,0
7322-OCWHC,6735.05,93.05,1,72,1,1,0,1,2,1,2,2,2,2,0,0,2,1,0,0
9537-VHDTA,51.2,51.2,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,0
4957-TIALW,1010.0,65.6,0,15,0,0,1,1,0,0,2,2,2,2,0,0,1,0,1,0
2054-PJOCK,4847.05,80.55,0,60,0,0,0,1,2,0,0,0,2,2,2,2,1,0,1,0
9150-HEPMB,3019.7,52.7,0,56,1,0,0,1,0,0,2,0,2,0,0,0,1,0,3,0
9030-QGZNL,161.65,20.85,0,8,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
6204-IEUXJ,217.55,80.1,0,3,0,0,0,1,0,1,0,0,2,2,0,0,0,0,1,1
3126-WQMGH,2583.75,52.15,0,49,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0
4529-CKBCL,146.05,80.2,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,1
2506-CLAKW,567.45,98.15,0,6,0,0,0,1,0,1,2,2,2,2,0,2,0,1,0,1
7176-WRTNX,7711.25,114.95,0,70,1,0,0,1,2,1,2,2,2,2,2,2,2,1,0,0
1583-IHQZE,1384.75,112.95,0,12,1,0,0,1,2,1,0,2,2,2,2,2,0,1,3,1
5732-IKGQH,5481.25,104.45,1,52,1,1,0,1,0,1,2,0,2,2,2,2,1,1,0,0
9239-GZHZE,8124.2,113.65,0,72,0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,0
7205-BAIAD,827.3,20.6,0,40,0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,0
0151-ONTOV,70.9,70.9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1
4140-MUHUG,220.95,86.85,1,3,0,0,0,1,0,1,0,0,2,0,2,0,0,1,2,1
0093-EXYQL,3673.6,91.55,1,40,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0
8064-RAVOH,49.85,49.85,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,1,2,0
0219-QAERP,576.65,19.8,0,30,1,1,0,1,0,2,1,1,1,1,1,1,1,0,1,0
0320-JDNQG,2331.3,99.85,0,23,1,1,1,1,0,1,2,0,0,2,2,2,0,1,2,1
7180-PISOG,74.5,74.5,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,1
9168-INPSZ,4495.65,104.15,1,44,0,1,0,1,2,1,0,0,2,2,2,2,0,0,2,0
3571-RFHAR,6941.2,109.15,0,65,1,0,0,1,2,1,0,2,2,2,2,2,0,1,2,1
0015-UOCOJ,340.35,48.2,1,7,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,0
5334-AFQJB,1789.9,25.1,1,72,1,0,0,1,2,2,1,1,1,1,1,1,2,1,1,0
2754-SDJRD,908.55,100.15,1,8,0,0,0,1,2,1,0,0,0,2,2,2,0,1,1,0
9578-VRMNM,1043.35,65.2,0,16,0,0,0,1,2,0,0,0,2,0,0,2,0,1,1,1
1587-FKLZB,6822.15,99.5,1,66,1,1,1,1,2,1,0,0,2,0,2,2,0,1,1,1
6140-QNRQQ,71.55,71.55,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1
8963-JLGJT,157.55,55.9,0,3,1,0,1,1,0,0,2,0,2,0,0,0,0,0,3,0
4307-KTUMW,5029.2,93.9,0,53,1,1,0,1,2,1,2,0,2,0,0,2,0,0,2,1
1465-LNTLJ,581.7,64.4,1,8,1,1,0,1,0,0,0,0,2,2,0,2,0,1,1,0
5440-FLBQG,7318.2,108.4,1,69,1,1,0,1,2,1,0,2,2,2,2,2,2,1,0,1
2135-DQWAQ,420.45,85.3,0,5,0,0,0,1,0,1,0,2,0,0,2,0,0,1,3,0
4056-QHXHZ,7576.7,107.45,0,72,0,1,1,1,2,1,2,0,2,2,2,2,2,0,3,0
7470-MCQTK,633.4,48.75,0,13,0,1,0,0,1,0,0,0,2,0,2,2,0,1,0,1
7488-MXJIV,321.65,85.65,0,4,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,1
7401-JIXNM,4965.0,91.3,0,54,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,0
9339-FIIJL,6151.9,85.95,0,72,1,1,0,1,2,0,0,2,2,2,2,2,2,0,0,0
2027-FECZV,1253.9,106.7,0,12,1,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1
2672-DZUOY,25.15,25.15,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
4706-DGAHW,45.2,45.2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
3870-MQAMG,5893.15,110.35,0,54,0,1,0,1,2,1,0,2,2,2,2,2,1,0,2,1
6670-MFRPK,5420.65,79.2,0,69,1,1,1,1,2,1,0,0,2,0,0,0,2,1,1,0
6177-PEVRA,2627.35,55.5,0,48,0,0,0,1,0,0,2,2,0,0,0,0,2,0,1,0
4800-CZMPC,5037.55,103.25,0,48,0,1,1,1,2,1,2,2,0,0,2,2,1,1,1,1
4813-HQMGZ,743.75,90.25,0,8,0,1,0,1,2,1,0,0,0,2,0,2,0,1,2,0
7579-KKLOE,6589.6,91.25,0,71,1,1,1,1,2,0,2,2,2,2,2,2,2,1,3,0
7377-DMMRI,92.45,47.8,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,1,2,1
8402-EIVQS,6733.15,100.9,0,67,1,1,0,1,0,1,2,2,0,0,2,2,1,1,1,0
4947-DSMXK,3410.0,97.7,0,34,1,1,1,1,2,1,0,2,0,0,2,2,0,1,0,0
7245-NIIWQ,199.85,69.85,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0
0002-ORFBO,593.3,65.6,0,9,0,1,1,1,0,0,0,2,0,2,2,0,1,1,3,0
3324-OIRTO,7288.4,104.65,0,71,1,1,1,1,0,1,2,2,2,0,2,2,1,1,0,0
5414-OFQCB,5229.8,90.45,0,57,1,0,0,1,2,1,0,0,0,2,2,0,2,1,1,0
4967-WPNCF,4464.8,63.7,0,72,1,0,0,0,1,0,2,2,2,2,2,2,2,1,0,0
8552-OBVRU,5068.05,104.5,1,48,0,1,1,1,0,1,2,0,2,2,2,2,0,1,2,0
8499-BRXTD,401.85,20.1,0,18,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
9154-QDGTH,4451.85,104.3,0,43,1,1,1,1,2,1,0,0,2,2,2,2,1,1,1,0
8197-BFWVU,6688.95,93.25,0,72,0,1,1,1,2,0,2,2,2,2,2,2,2,1,0,0
2577-GVSIL,2661.1,73.45,0,35,1,1,1,1,2,0,0,0,0,2,2,2,1,1,0,0
9367-OIUXP,73.05,20.7,0,4,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
6770-UAYGJ,1211.65,25.25,0,49,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
6463-HHXJR,7030.65,100.5,0,71,0,1,1,1,2,1,2,2,2,0,2,0,2,0,0,0
7928-VJYAB,1020.2,90.6,0,11,1,1,1,1,0,1,0,0,0,0,2,2,0,0,2,0
1187-WILMM,5597.65,89.4,0,63,1,1,1,1,2,0,2,2,2,2,2,2,2,1,1,0
9776-OJUZI,6223.3,95.45,1,65,0,0,0,1,2,1,0,2,2,0,2,0,0,1,0,0
1306-RPWXZ,1024.65,20.45,0,49,0,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0
8949-JTMAY,2933.2,98.6,0,29,0,0,0,1,2,1,0,0,2,0,2,2,0,1,1,1
2774-LVQUS,1258.3,83.05,1,15,0,1,0,1,2,1,0,0,2,2,0,0,0,1,2,1
3097-PYWXL,82.9,19.95,0,4,0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,0
2266-SJNAT,7789.6,109.15,0,72,0,1,0,1,2,1,0,2,2,2,2,2,1,0,1,0
0869-PAPRP,2067.0,85.7,1,26,0,1,0,1,0,1,0,0,2,0,2,0,0,1,1,0
4238-JSSWH,3452.55,102.05,1,35,0,1,0,1,2,1,0,0,2,0,2,2,0,0,0,0
2972-YDYUW,5468.95,94.7,0,57,0,0,0,1,2,1,0,2,0,2,0,2,1,0,2,0
1104-FEJAM,1802.15,64.4,0,28,1,1,1,1,2,0,0,2,0,0,0,2,0,0,2,0
2809-ILCYT,733.55,26.8,0,25,0,1,0,1,2,2,1,1,1,1,1,1,1,1,3,0
5499-ECUTN,3021.45,66.05,0,47,0,1,0,1,0,0,2,0,2,0,2,0,1,1,1,0
4981-FLTMF,3687.85,65.2,0,57,0,1,1,1,2,0,2,2,0,2,0,0,0,0,0,0
9121-PHQSR,1391.15,85.05,1,16,1,1,0,1,2,1,0,0,0,0,2,0,0,1,1,0
3113-IWHLC,274.35,55.8,0,5,1,0,0,1,0,0,2,0,2,0,0,0,0,1,3,0
3211-ILJTT,1214.05,70.4,0,17,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
4612-THJBS,5510.65,104.75,1,56,0,0,0,1,2,1,0,2,2,0,2,2,1,1,0,1
4277-BWBML,1322.85,19.95,0,72,1,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0
4094-NSEDU,1973.75,94.25,1,21,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1
0234-TEVTT,2196.3,45.0,0,48,0,1,1,0,1,0,2,0,2,0,0,2,1,0,1,0
4304-TSPVK,7843.55,114.9,0,68,0,1,0,1,2,1,2,2,2,2,2,2,2,0,0,0
1552-AAGRX,3211.9,106.4,0,30,0,0,0,1,2,1,2,0,0,2,2,2,0,0,0,0
2637-FKFSY,130.15,46.1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0
9796-MVYXX,692.35,39.7,1,14,0,0,0,0,1,0,2,0,2,2,0,0,2,0,3,0
7874-ECPQJ,85.5,20.05,0,4,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,0
0020-INWCK,6849.4,95.75,0,71,0,1,1,1,2,1,0,2,2,0,0,2,2,1,1,0
7089-RKVSZ,203.95,24.4,0,8,1,1,1,1,2,2,1,1,1,1,1,1,1,0,3,0
2683-JXWQQ,2117.2,33.6,0,61,1,1,1,0,1,0,2,0,2,0,0,0,0,0,0,0
9548-ZMVTX,6565.85,90.45,0,72,1,1,1,1,2,1,0,2,2,2,0,0,2,0,0,0
8739-XNIKG,424.75,84.0,0,5,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,0
9755-JHNMN,3306.85,67.4,0,49,0,0,0,1,0,0,2,2,2,2,0,0,2,0,0,0
3981-QSVQI,168.9,19.7,0,8,1,0,0,1,0,2,1,1,1,1,1,1,0,1,0,0
2789-HQBOU,253.8,80.35,0,3,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0
9424-CMPOG,197.4,19.6,0,9,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
5067-WJEUN,3838.2,54.2,0,67,1,1,1,1,0,0,2,2,0,0,0,0,2,1,0,0
3450-WXOAT,2065.15,45.2,0,46,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
9251-WNSOD,5064.45,75.1,0,67,0,1,0,1,2,0,2,2,2,0,0,2,1,0,3,0
6974-DAFLI,1140.05,19.7,0,55,0,1,0,1,0,2,1,1,1,1,1,1,1,0,2,0
2616-UUTFK,2447.45,72.75,0,33,1,1,0,1,2,0,2,2,2,0,2,0,0,1,0,0
7064-JHXCE,1263.9,20.05,0,62,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
5103-MHMHY,45.95,45.95,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1
7989-AWGEH,1838.15,39.2,0,49,1,1,1,0,1,0,2,0,0,0,0,2,0,1,2,0
4373-VVHQL,44.75,44.75,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
4559-UWIHT,1185.0,82.65,0,14,1,1,0,1,2,1,0,2,2,0,0,0,0,1,2,0
7268-IGMFD,1743.9,93.9,1,18,1,0,0,1,2,1,0,0,2,2,2,0,0,0,0,0
1846-XWOQN,70.15,70.15,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
0235-KGSLC,85.55,85.55,0,1,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,1
6650-BWFRT,8529.5,117.15,0,72,0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,0
9570-KYEUA,6549.45,99.25,0,64,1,0,0,1,2,1,2,0,2,2,0,2,2,0,1,0
6993-YGFJV,7806.5,112.55,0,69,1,1,0,1,2,1,2,2,2,2,2,2,2,1,0,0
2712-SYWAY,25.7,25.7,0,1,0,0,0,1,2,2,1,1,1,1,1,1,0,1,2,0
0730-BGQGF,6287.3,90.3,0,71,1,1,1,1,2,0,2,2,2,2,2,2,2,0,1,0
5498-IBWPI,3251.85,49.4,0,66,0,1,1,1,0,0,0,0,0,2,0,0,1,1,1,0
9101-NTIXF,50.6,19.4,0,2,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
0013-SMEOE,7904.25,109.7,1,71,0,1,0,1,0,1,2,2,2,2,2,2,2,1,0,0
9314-QDMDW,729.95,61.25,0,11,1,0,0,1,0,0,0,2,0,0,2,0,1,1,2,0
9308-ANMVE,2654.05,55.3,0,47,1,0,1,1,0,0,2,2,0,0,0,0,0,1,2,0
2884-GBPFB,2416.55,70.3,0,35,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1
3757-NJYBX,3520.75,106.35,1,32,1,1,0,1,2,1,0,2,2,0,2,2,0,0,0,1
3413-DHLPB,5969.95,103.75,0,60,1,1,1,1,2,1,0,2,0,2,2,2,0,1,0,0
7649-PHJVR,226.8,19.5,0,11,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
6114-TCFID,1082.75,39.5,0,29,0,0,0,0,1,0,2,2,0,2,0,0,1,0,1,0
3787-TRIAL,565.75,26.05,0,21,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0
2573-GYRUU,4370.75,91.05,1,48,1,1,0,1,2,1,0,0,2,0,0,2,0,1,1,0
5156-UMKOW,90.05,29.65,0,3,0,0,1,0,1,0,0,2,0,0,0,0,0,0,3,0
1247-QBVSH,2169.4,50.2,0,43,0,1,1,1,0,0,0,2,0,0,0,0,0,0,3,0
6734-GMPVK,550.6,105.3,0,5,1,0,0,1,2,1,0,2,2,0,2,2,0,0,2,0
9822-OAOVB,55.45,55.45,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0
6161-ERDGD,6300.85,85.45,0,71,1,1,1,1,2,0,2,0,2,2,2,2,1,0,2,0
1226-JZNKR,160.05,19.8,0,8,0,1,1,1,0,2,1,1,1,1,1,1,1,0,2,0
7318-EIVKO,436.6,59.25,0,8,1,0,0,1,2,0,0,0,0,0,2,0,0,1,2,0
3771-PZOBW,1781.35,90.7,0,20,1,0,0,1,2,1,0,0,2,0,2,0,0,1,1,0
5136-KCKGI,3467.0,103.7,0,33,0,1,1,1,2,1,2,0,2,0,2,2,1,1,3,1
8231-BSWXX,5552.5,79.05,0,71,1,0,0,1,2,1,0,2,0,0,0,0,1,1,1,0
6486-LHTMA,2835.5,90.7,1,31,0,1,0,1,2,1,0,0,2,0,2,0,1,1,2,0
4083-BFNYK,3591.25,95.0,1,38,0,1,0,1,2,1,2,2,0,0,0,2,1,0,1,0
3722-WPXTK,88.35,88.35,0,1,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1
7389-KBFIT,63.75,30.25,0,2,0,1,1,0,1,0,0,2,0,0,0,0,0,1,3,0
7176-WIONM,617.15,49.85,0,12,0,1,0,0,1,0,0,0,2,0,2,2,0,1,0,0
5141-ZUVBH,870.25,93.0,0,9,0,0,1,1,0,1,2,0,2,2,0,2,0,0,0,0
1089-HDMKP,601.25,54.55,1,11,1,0,1,1,0,0,0,2,0,2,0,0,0,1,2,0
7623-HKYRK,111.65,19.7,0,6,1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
0310-SUCIN,6046.1,84.8,0,71,0,1,0,1,0,0,2,2,2,2,2,2,1,1,0,0
5197-PYEPU,3923.8,94.45,0,42,0,1,1,1,2,1,2,2,0,0,2,0,1,1,1,0
2929-ERCFZ,777.3,94.2,0,8,0,1,1,1,0,1,0,0,2,0,2,2,0,1,2,1
7548-SEPYI,512.45,96.25,0,5,0,0,0,1,0,1,0,2,0,0,2,2,0,1,2,1
8835-VSDSE,141.45,70.7,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1
6619-RPLQZ,892.15,20.85,0,45,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
3275-RHRNE,1682.05,60.0,0,28,1,1,1,0,1,0,0,2,2,2,2,2,1,1,1,0
3503-TYDAY,3398.9,80.45,0,43,0,1,0,1,2,1,0,2,0,0,0,0,0,0,2,0
6901-GOGZG,4984.85,84.95,0,60,1,0,1,1,2,0,2,0,2,2,2,2,2,1,2,0
1623-NLDOT,1445.3,33.55,0,42,0,1,0,0,1,0,0,2,0,2,0,0,1,0,3,1
7021-XSNYE,305.55,49.65,0,7,1,1,1,0,1,0,2,0,2,2,0,2,2,0,1,0
9621-OUPYD,507.9,20.2,0,25,0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,0
9898-KZQDZ,3640.45,94.55,1,40,0,1,1,1,2,1,0,0,0,0,2,2,0,1,1,1
8982-NHAVY,2673.45,100.5,0,27,1,0,0,1,2,1,0,0,2,0,2,2,1,1,0,0
4307-KWMXE,389.8,35.75,0,10,1,0,0,0,1,0,0,2,0,2,0,0,0,0,2,0
0141-YEAYS,2401.05,86.45,1,27,0,0,0,1,2,1,0,2,2,0,0,0,0,1,0,0
2450-ZKEED,651.55,53.8,0,11,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0
3694-DELSO,156.1,38.55,0,4,1,1,1,0,1,0,2,0,0,0,2,0,0,0,1,0
3893-JRNFS,2796.35,39.9,0,68,1,0,0,0,1,0,0,0,2,0,0,2,0,1,0,0
9603-OAIHC,70.05,70.05,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0
1133-KXCGE,407.05,20.1,0,18,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
5236-PERKL,6465.0,112.95,0,57,0,0,0,1,2,1,2,2,2,0,2,2,2,1,0,1
0142-GVYSN,511.25,20.3,0,26,1,0,0,1,0,2,1,1,1,1,1,1,0,1,2,0
1049-FYSYG,646.05,35.65,0,17,0,1,0,0,1,0,0,2,2,0,0,0,0,1,1,0
7854-FOKSF,35.9,35.9,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1
2519-FAKOD,3777.15,99.25,0,38,1,0,1,1,2,1,0,0,2,0,2,2,0,1,0,1
8406-LNMHF,4903.15,82.95,1,59,1,1,0,1,0,1,2,2,2,0,0,0,1,1,1,0
1821-BUCWY,1653.85,55.65,0,30,1,0,0,1,0,0,2,0,2,0,0,0,2,1,3,0
8263-JQAIK,47.5,24.45,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1
0023-UYUPN,1306.3,25.2,1,50,0,1,0,1,2,2,1,1,1,1,1,1,1,0,2,0
8314-DPQHL,463.6,50.8,0,9,1,0,0,0,1,0,2,0,2,2,0,2,1,0,3,0
1465-WCZVT,60.65,19.65,0,3,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0
9481-SFCQY,824.85,59.8,0,14,0,0,1,1,0,0,0,0,2,0,2,0,0,1,1,0
6360-SVNWV,2094.65,73.55,1,31,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0
0567-GGCAC,438.9,61.4,0,7,0,0,0,1,0,0,2,2,2,0,0,0,0,0,2,0
7089-IVVAZ,847.3,103.35,0,8,0,0,0,1,2,1,2,0,0,2,2,2,0,1,0,1
8884-MRNSU,329.75,19.9,0,17,1,1,1,1,0,2,1,1,1,1,1,1,1,0,0,0
2171-UDMFD,674.55,19.45,0,32,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,0
9050-IKDZA,162.55,81.5,1,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,3,0
2205-YMZZJ,546.95,84.8,1,7,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,1
9802-CAQUT,7887.25,109.55,0,72,0,1,1,1,2,1,2,2,2,0,2,2,2,0,1,0
1254-IZEYF,3186.65,99.95,1,31,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1
0187-WZNAB,1972.35,74.4,0,27,0,1,1,1,0,1,2,0,0,0,0,0,0,0,3,0
9492-TOKRI,1527.35,90.0,0,18,0,0,0,1,2,1,0,2,0,0,2,0,0,1,1,1
1475-VWVDO,490.55,74.9,0,7,1,0,0,1,0,1,0,0,2,0,0,0,0,1,2,0
9221-OTIVJ,1531.4,104.85,1,14,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1
1357-MVDOZ,683.25,59.65,0,11,1,1,1,1,0,0,0,0,2,0,2,0,0,1,0,0
7602-MVRMB,8058.85,110.45,0,72,0,1,1,1,2,1,2,0,2,2,2,2,2,1,0,0
3325-FUYCG,2847.4,106.1,0,28,1,1,1,1,2,1,2,2,0,0,2,2,1,0,2,1
5908-QMGOE,1133.9,74.2,1,15,1,0,0,1,2,1,0,0,0,0,0,0,0,1,1,1
1197-BVMVG,294.45,74.45,1,4,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0
5406-KGRMX,1719.15,24.55,0,71,0,0,0,1,2,2,1,1,1,1,1,1,2,0,2,0
8481-YYXWG,461.7,89.35,0,5,0,0,0,1,0,1,0,2,0,2,0,2,0,1,2,1
5968-HYJRZ,1160.45,24.55,0,47,1,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
5198-EFNBM,5199.8,90.65,1,57,1,1,0,1,0,1,0,2,2,0,2,0,1,1,2,0
7516-GMHUV,5163.3,105.05,1,50,1,1,0,1,2,1,2,0,2,0,2,2,2,1,1,0
7140-ADSMJ,162.3,20.45,0,8,1,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0
2230-XTUWL,883.35,19.55,0,48,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
7706-YLMQA,1341.5,19.7,0,70,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0
2585-KTFRE,70.45,70.45,0,1,1,0,1,1,0,0,2,2,0,2,0,2,0,1,0,0
7994-UYIVZ,659.45,85.65,0,8,1,1,0,1,2,1,0,0,0,0,0,2,0,1,0,0
2609-IAICY,77.15,77.15,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
1740-CSDJP,35.25,35.25,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1
7717-BICXI,1205.05,20.55,0,60,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
6559-RAKOZ,4917.9,97.95,0,49,1,1,1,1,2,1,0,0,0,2,2,2,1,1,2,0
2636-OHFMN,201.0,48.55,0,4,1,1,0,0,1,0,0,2,0,0,2,2,0,1,2,1
4716-MRVEN,599.3,20.0,0,29,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
2143-LJULT,1733.15,25.25,0,67,0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,0
1323-OOEPC,5149.5,98.4,0,53,0,1,0,1,2,1,0,2,0,0,2,2,0,1,1,1
3200-MNQTF,4677.1,70.9,0,67,1,1,0,1,2,0,2,2,2,2,0,0,2,0,1,0
6164-HXUGH,119.3,19.85,0,6,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0
5630-IXDXV,4849.1,106.35,0,47,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,0
0320-DWVTU,5424.25,99.5,0,53,0,0,0,1,0,1,2,2,2,2,0,2,2,0,3,0
9135-MGVPY,5878.9,84.7,0,69,1,1,0,1,0,0,2,2,2,2,2,2,2,1,3,0
1212-GLHMD,244.85,86.05,0,3,1,0,0,1,0,1,2,0,0,0,0,2,0,1,3,0
7878-JGDKK,220.75,44.55,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
1088-AUUZZ,4261.2,75.85,0,56,1,1,1,1,2,0,2,2,0,2,0,2,2,1,1,0
0397-GZBBC,5574.75,93.85,1,59,1,1,0,1,2,1,0,0,0,0,2,2,0,1,0,1
6614-YWYSC,1501.75,25.0,1,61,1,1,0,1,2,2,1,1,1,1,1,1,2,0,0,0
9588-OZDMQ,89.75,45.0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0
7641-EUYET,4541.2,100.7,1,46,1,1,1,1,2,1,2,2,2,0,2,0,0,1,2,1
6476-EPYZR,255.5,20.5,0,12,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0
9921-ZVRHG,1072.0,80.45,0,14,0,0,0,1,2,1,0,0,2,0,0,0,0,1,2,1
1174-FGIFN,2509.25,90.45,0,28,0,1,1,1,2,1,0,0,0,2,0,2,1,1,2,0
6620-HVDUJ,1440.75,60.45,0,24,1,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0
4701-MLJPN,1715.65,55.25,0,31,1,0,0,1,0,0,0,0,2,2,0,0,0,1,2,1
1032-MAELW,5333.35,78.45,0,68,0,1,1,1,2,0,2,2,2,2,0,2,1,1,2,0
7641-TQFHN,3895.35,100.55,0,39,1,0,1,1,2,1,0,0,0,2,2,2,2,0,3,0
1552-TKMXS,869.9,20.35,0,42,0,1,0,1,0,2,1,1,1,1,1,1,0,0,1,0
9206-GVPEQ,706.85,54.45,0,13,1,1,0,0,1,0,2,0,0,2,2,2,0,1,2,1
8622-ZLFKO,512.25,90.75,0,6,0,1,0,1,2,1,0,2,0,0,0,2,0,1,2,0
1596-BBVTG,2636.05,75.35,0,35,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1
6188-UXBBR,814.75,20.25,0,38,0,1,0,1,0,2,1,1,1,1,1,1,1,1,1,0
